sample_id,speaker_id,utterance_id,target_text,target_kana,target_mora_count,audio_path,lab_path,target_mode,alignment_mode,prosody_score,f0_coverage,contour_corr,contour_rmse,transition_agreement,hl_match,accent_drop_match,final_intonation_score,voiced_mora_count,valid_f0_mora_count,pitch_target_source,hl_target_source,pitch_target_consistency,gate_reason,unavailable_reason,component_contour,component_transition,component_final,component_hl,weight_contour,weight_transition,weight_final,weight_hl,notes
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,current_openjtalk_target,equal,53,0.9487,-0.25353334058752225,1.583313416883266,0.6138613861386139,0.43243243243243246,0.0,100,37,37,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.3971913895738759,0.6138613861386139,1.0,0.43243243243243246,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,73,1.0,0.3212427724529042,1.1659408558364712,0.8558951965065502,0.5897435897435898,0.6666666666666666,100,39,39,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.6299062793077415,0.8558951965065502,1.0,0.5897435897435898,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,self_oracle_contour_target,lab_or_reference_alignment,100,1.0,0.9999999999999998,0.0,1.0,1.0,,100,39,39,tts_reference,manual,trusted,,,0.9999999999999998,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,smoothed_self_target,lab_or_reference_alignment,94,1.0,0.9548103783793795,0.30063139760223045,0.85,1.0,,100,39,39,tts_reference,manual,trusted,,,0.9423145208835295,0.85,1.0,1.0,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,73,1.0,0.5839158180751858,0.9066553578538903,0.5355285961871751,0.7692307692307693,,100,39,39,tts_reference,manual,trusted,,,0.7450234932212513,0.5355285961871751,1.0,0.7692307692307693,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,74,1.0,0.5839158180751853,0.9179972359279431,0.5957820738137083,0.7692307692307693,,100,39,39,tts_reference,manual,trusted,,,0.7439453717952352,0.5957820738137083,1.0,0.7692307692307693,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,47,1.0,0.0,0.9999999699550632,0.315,0.5384615384615384,,45,39,39,tts_reference,manual,trusted,,,0.5319592006472663,0.315,0.45,0.5384615384615384,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_009,jvs001,VOICEACTRESS100_009,また禰寝氏は、中山王の治める、琉球王国との交易にも参加した。,マタネジメシワチューサンノーノオサメルリューキューオーコクトノコーエキニモサンカシタ,39,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_009.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,52,1.0,-0.018938605609287056,1.4275423246834849,0.5700000000000001,0.5384615384615384,,45,39,39,tts_reference,manual,trusted,,,0.490309573732874,0.5700000000000001,0.45,0.5384615384615384,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,current_openjtalk_target,equal,81,0.9643,0.5596462690432925,0.9388692091008941,0.9240506329113922,0.6666666666666666,0.6666666666666666,100,27,27,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.7334829166565059,0.9240506329113922,1.0,0.6666666666666666,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,79,1.0,0.5495688929310388,0.94913760275905,0.855421686746988,0.75,0.3333333333333333,100,28,28,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.7289950936056684,0.855421686746988,1.0,0.75,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,self_oracle_contour_target,lab_or_reference_alignment,100,1.0,0.9999999999999998,0.0,1.0,1.0,,100,28,28,tts_reference,manual,trusted,,,0.9999999999999998,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,smoothed_self_target,lab_or_reference_alignment,94,1.0,0.974818678955627,0.22441621824157273,0.8366013071895425,1.0,,100,28,28,tts_reference,manual,trusted,,,0.9593440030629409,0.8366013071895425,1.0,1.0,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,75,1.0,0.652149012168194,0.8374266847252059,0.5755395683453237,0.75,0.0,100,28,28,tts_reference,manual,trusted,,,0.7756199817259938,0.5755395683453237,1.0,0.75,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,76,1.0,0.6521490121681942,0.8383289718272061,0.616780045351474,0.75,0.0,100,28,28,tts_reference,manual,trusted,,,0.7755309605856237,0.616780045351474,1.0,0.75,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,50,1.0,0.0,0.9999999720637337,0.2483660130718954,0.4642857142857143,,100,28,28,tts_reference,manual,trusted,,,0.5319592004554203,0.2483660130718954,1.0,0.4642857142857143,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_010,jvs001,VOICEACTRESS100_010,スマートフォンから、フィーチャーフォンまで、マルチデバイスに対応。,スマートフォンカラフィーチャーフォンマデマルチデバイスニタイオー,28,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_010.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,46,1.0,-0.3986232419563524,1.6724970336665659,0.5424836601307188,0.2857142857142857,,100,28,28,tts_reference,manual,trusted,,,0.34048180127304606,0.5424836601307188,1.0,0.2857142857142857,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,current_openjtalk_target,equal,69,0.9302,0.2253464811700192,1.2530228526604807,0.7966101694915255,0.625,0.6,100,40,40,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.5892071778212936,0.7966101694915255,1.0,0.625,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,78,0.9767,0.5466909552605126,0.9758052301696748,0.9531250000000001,0.6904761904761905,1.0,75,42,42,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.7255156311302925,0.9531250000000001,0.75,0.6904761904761905,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,self_oracle_contour_target,lab_or_reference_alignment,97,0.9767,1.0,0.0,1.0,1.0,1.0,75,42,42,tts_reference,manual,trusted,,,1.0,1.0,0.75,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,smoothed_self_target,lab_or_reference_alignment,91,0.9767,0.9543034702139811,0.3023128383288124,0.8967065868263472,0.9523809523809523,1.0,75,42,42,tts_reference,manual,trusted,,,0.9419201783306064,0.8967065868263472,0.75,0.9523809523809523,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,67,0.9767,0.5091771142277538,0.9814494429231806,0.5568862275449101,0.6904761904761905,1.0,75,42,42,tts_reference,manual,trusted,,,0.7118667614392957,0.5568862275449101,0.75,0.6904761904761905,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,67,0.9767,0.5091771142277538,0.9794114540106719,0.5469953775038521,0.6904761904761905,1.0,75,42,42,tts_reference,manual,trusted,,,0.7120540000146113,0.5469953775038521,0.75,0.6904761904761905,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,47,0.9767,0.0,0.999999964363018,0.2057142857142857,0.5238095238095238,0.0,75,42,42,tts_reference,manual,trusted,,,0.5319592011560283,0.2057142857142857,0.75,0.5238095238095238,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_011,jvs001,VOICEACTRESS100_011,軽妙洒脱なナレーションから、情緒感溢れる語りまで、幅広い表現力を持つ。,ケーミョーシャダツナナレーションカラジョーチョカンアフレルカタリマデハバヒロイヒョーゲンリョクヲモツ,43,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_011.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,53,0.9767,-0.039481163774872166,1.4418606657280877,0.5642857142857143,0.47619047619047616,0.0,75,42,42,tts_reference,manual,trusted,,,0.4820714801550997,0.5642857142857143,0.75,0.47619047619047616,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,current_openjtalk_target,equal,72,0.8387,0.31275168993824914,1.2275835256526062,0.8292682926829269,0.5769230769230769,1.0,100,26,26,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.6218514452342194,0.8292682926829269,1.0,0.5769230769230769,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,current_openjtalk_target_lab_alignment,lab_or_reference_alignment,81,1.0,0.47270134684450044,1.0828854284305969,1.0,0.7096774193548387,1.0,100,31,31,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.6900179072059713,1.0,1.0,0.7096774193548387,0.55,0.25,0.12,0.08,JVS monophone lab timing mapped sequentially to target moras; f0_method=pyworld.dio+stonemask; mapping_warnings=none
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,self_oracle_contour_target,lab_or_reference_alignment,100,1.0,1.0,0.0,1.0,1.0,,100,31,31,tts_reference,manual,trusted,,,1.0,1.0,1.0,1.0,0.43,0.25,0.12,0.2,same native mora-level F0 used as both user contour and reference target
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,smoothed_self_target,lab_or_reference_alignment,95,1.0,0.9387558591855667,0.34998324189727664,0.953125,0.9354838709677419,,100,31,31,tts_reference,manual,trusted,,,0.9304037671105989,0.953125,1.0,0.9354838709677419,0.43,0.25,0.12,0.2,same native contour smoothed with a 3-point mora-level kernel as reference target
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,shifted_self_target_-1_mora,lab_or_reference_alignment,66,1.0,0.2911129617918331,1.1377363330674528,0.582995951417004,0.6129032258064516,1.0,100,31,31,tts_reference,manual,trusted,,,0.6217393011329773,0.582995951417004,1.0,0.6129032258064516,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,shifted_self_target_+1_mora,lab_or_reference_alignment,64,1.0,0.29111296179183316,1.1899585921099733,0.47524752475247517,0.6774193548387096,,100,31,31,tts_reference,manual,trusted,,,0.6173617322792656,0.47524752475247517,1.0,0.6774193548387096,0.43,0.25,0.12,0.2,self reference shifted by one mora to quantify alignment sensitivity
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,flat_user_contour_vs_self_target,lab_or_reference_alignment,41,1.0,0.0,0.9999999594646435,0.05639097744360902,0.5806451612903226,,45,31,31,tts_reference,manual,trusted,,,0.5319592016016805,0.05639097744360902,0.45,0.5806451612903226,0.43,0.25,0.12,0.2,user contour flattened while target/reference remains native self contour
jvs001:VOICEACTRESS100_012,jvs001,VOICEACTRESS100_012,構造は、鋼製の単一アーチで、橋脚は、石積みである。,コーゾーワハガネセーノタンイツアーチデキョーキャクワイシツミデアル,31,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_012.lab,shuffled_user_contour_vs_self_target,lab_or_reference_alignment,48,1.0,-0.2795951745917267,1.5997468992650279,0.4398496240601503,0.41935483870967744,,100,31,31,tts_reference,manual,trusted,,,0.3869574380311672,0.4398496240601503,1.0,0.41935483870967744,0.43,0.25,0.12,0.2,valid user F0 values shuffled while target/reference remains native self contour
jvs001:VOICEACTRESS100_013,jvs001,VOICEACTRESS100_013,そこへ、オーナーが新しいシェフとして、腕利きのヒョヌクを招く。,ソコエオーナーガアタラシイシェフトシテウデキキノヒョヌクヲマネク,30,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/lab/mon/VOICEACTRESS100_013.lab,current_openjtalk_target,equal,54,0.8,-0.18804808777072377,1.5414590838337756,0.5970149253731342,0.4166666666666667,0.5,100,24,24,openjtalk_accent_phrase_chain,openjtalk_accent_phrase_chain,tool_generated_high,,,0.42298579049672236,0.5970149253731342,1.0,0.4166666666666667,0.55,0.25,0.12,0.08,existing runtime path with trimmed audio and equal mora boundaries
