sample_id,speaker,wav_sentence_id,target_sentence_id,is_correct_target,duration_ratio,wav_path,cache_path,system,cold,latency_sec,status,verification_level,legacy_would_verify,content_verified,kana_similarity,transcript,note
hard_wrong_014,jvs002,10,16,False,1.00895,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_016/ref_jvs001_c43c761ec8,faster_whisper_tiny,False,0.425024,fail,mismatch,False,False,0.10256,スマートフォンからフィーチャーフォンまでマルチデバイスに対応,ok
hard_wrong_015,jvs003,12,19,False,0.99089,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_tiny,False,0.445395,fail,mismatch,False,False,0.16364,構成のタインツアーチで、教博は一室見出ある。,ok
hard_wrong_016,jvs003,15,11,False,1.00966,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_tiny,False,0.405076,fail,mismatch,False,False,0.16,一方で、協業と商業で、ゲアネスコーは反映していた。,ok
hard_wrong_017,jvs002,12,17,False,1.00974,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_tiny,False,0.413769,fail,mismatch,False,False,0.19048,構造は構成の単位つあちで、教規は一質味である。,ok
hard_wrong_018,jvs001,16,11,False,1.01024,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_tiny,False,0.425533,fail,mismatch,False,False,0.12,このニューサウスウェールズ代表チームが、 笑びいつの中角となっていく。,ok
hard_wrong_019,jvs001,4,18,False,0.98961,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_tiny,False,0.454313,fail,mismatch,False,False,0.13208,サービスマネージャー導入駅のため、お今チェーキから演覚管理している。,ok
hard_wrong_020,jvs003,6,12,False,0.98944,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_012/ref_jvs001_4545d3cb27,faster_whisper_tiny,False,0.493619,fail,mismatch,False,False,0.09091,つれんハルト量は、 ウルテンテルク量に辺入された。,ok
hard_wrong_021,jvs001,15,17,False,0.98912,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_tiny,False,0.412006,fail,mismatch,False,False,0.16667,一方で、4秒と尚量で、レアネスコーは反映していた。,ok
hard_wrong_022,jvs002,19,2,False,0.98903,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_tiny,False,0.502213,fail,mismatch,False,False,0.07143,ベルガーとは前のベディギェンウファパークには、戦争と断圧の技術者のための気泉弾が立っている。,ok
hard_wrong_023,jvs001,10,12,False,0.98897,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_012/ref_jvs001_4545d3cb27,faster_whisper_tiny,False,0.445594,fail,mismatch,False,False,0.06061,スマートフォンからフィーチャーフォンまで丸ちデバイスに対応。,ok
hard_wrong_024,jvs001,19,7,False,1.01142,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_tiny,False,0.472645,fail,mismatch,False,False,0.09677,ベルガートを甘いのビリギュンウーファパークには、戦争と断圧の技術者のための記念品が立っている。,ok
hard_wrong_025,jvs001,11,8,False,0.98844,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_tiny,False,0.465442,fail,mismatch,False,False,0.07547,景味をシャダツななれいしょんから、上食感が溢れる方まで幅広い表現力を持つ。,ok
hard_wrong_026,jvs001,13,17,False,1.01192,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_tiny,False,0.414285,fail,mismatch,False,False,0.09524,そこへ、大なが新しい社會等して、腕気機の秘訳を真似く。,ok
hard_wrong_027,jvs002,18,8,False,1.01267,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_tiny,False,0.471084,fail,mismatch,False,False,0.11321,他の名前なディストリビューションに比べ、セキュリティーションの問題の修正がおそいばーいもある。,ok
hard_wrong_028,jvs001,12,20,False,0.98706,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_tiny,False,0.41455,fail,mismatch,False,False,0.15686,構造は構成の単異ツアーチで、教規は一緒に出やる。,ok
hard_wrong_029,jvs001,4,20,False,1.01423,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_tiny,False,0.454313,fail,mismatch,False,False,0.17647,サービスマネージャー導入駅のため、お今チェーキから演覚管理している。,ok
hard_wrong_030,jvs001,8,7,False,1.01437,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_tiny,False,0.450959,fail,mismatch,False,False,0.17742,シャンチィーの戦争プロはチームから仕払われる距離をと体験費を重な収入としている。,ok
hard_wrong_031,jvs001,6,15,False,0.98543,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_015/ref_jvs001_5228063f1c,faster_whisper_tiny,False,0.428724,fail,mismatch,False,False,0.09091,中連春トリオはベルテンベルクリオに辺入された,ok
hard_wrong_032,jvs002,19,7,False,0.98517,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_tiny,False,0.502213,fail,mismatch,False,False,0.08065,ベルガーとは前のベディギェンウファパークには、戦争と断圧の技術者のための気泉弾が立っている。,ok
hard_wrong_033,jvs001,19,2,False,1.01539,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_tiny,False,0.472645,fail,mismatch,False,False,0.07143,ベルガートを甘いのビリギュンウーファパークには、戦争と断圧の技術者のための記念品が立っている。,ok
hard_wrong_034,jvs001,18,1,False,0.98436,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_001/ref_jvs001_3471c4df0e,faster_whisper_tiny,False,0.516295,fail,mismatch,False,False,0.15385,他のメジャーなディストリビューションに比べ、セキュリティジョーの問題の修正が、おそいばーいもある。,ok
hard_wrong_035,jvs002,20,19,False,0.98418,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_tiny,False,0.473107,fail,mismatch,False,False,0.09091,全米パブリッシャーズ教会のベストストラテジーゲームをブザイヤーを日本人として自装。,ok
hard_wrong_036,jvs003,6,3,False,0.98362,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_tiny,False,0.493619,fail,mismatch,False,False,0.04762,つれんハルト量は、 ウルテンテルク量に辺入された。,ok
hard_wrong_037,jvs001,10,3,False,0.98316,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_tiny,False,0.445594,fail,mismatch,False,False,0.11905,スマートフォンからフィーチャーフォンまで丸ちデバイスに対応。,ok
hard_wrong_038,jvs003,3,18,False,1.01694,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_tiny,False,0.439325,fail,mismatch,False,False,0.07547,コンピュータゲームのメーカーや、業界団体などに関連する人物の勝手ごり。,ok
hard_wrong_039,jvs002,13,17,False,0.98295,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_tiny,False,0.428688,fail,mismatch,False,False,0.04762,そこへ大なあが新しいシェフトして、腕聞きの跳抜くおまねく。,ok
hard_wrong_040,jvs001,12,11,False,1.01743,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_tiny,False,0.41455,fail,mismatch,False,False,0.18,構造は構成の単異ツアーチで、教規は一緒に出やる。,ok
hard_wrong_041,jvs003,17,19,False,0.98196,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_tiny,False,0.425564,fail,mismatch,False,False,0.12727,正し、キャンブル偽測の入院治療を行っている病院が、わずかである。,ok
hard_wrong_042,jvs002,11,8,False,0.98195,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_tiny,False,0.468558,fail,mismatch,False,False,0.09434,県病車立ななれいしようから情長感は触れる方まで幅広い共限力を持つ。,ok
hard_wrong_043,jvs001,8,2,False,1.01835,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_tiny,False,0.450959,fail,mismatch,False,False,0.08929,シャンチィーの戦争プロはチームから仕払われる距離をと体験費を重な収入としている。,ok
hard_wrong_044,jvs002,16,9,False,1.01851,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_tiny,False,0.425856,fail,mismatch,False,False,0.09524,このニューサウスウェールズ代表産がワラビーズの中学となっていく,ok
hard_wrong_045,jvs001,20,19,False,1.01851,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_tiny,False,0.454651,fail,mismatch,False,False,0.05455,全名パブリシャーズ教会のベストストラデジーゲームオブザイアを日本人として受賞,ok
hard_wrong_046,jvs002,4,18,False,0.98106,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_tiny,False,0.42721,fail,mismatch,False,False,0.11321,サービスマネージャー同入縛のため、おいまちいきから演覚観にしている。,ok
hard_wrong_047,jvs001,16,20,False,0.98008,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs001/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_tiny,False,0.425533,fail,mismatch,False,False,0.13725,このニューサウスウェールズ代表チームが、 笑びいつの中角となっていく。,ok
hard_wrong_048,jvs002,2,7,False,1.02009,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_tiny,False,0.454156,fail,mismatch,False,False,0.12903,ニューイングランドフォーは牛乳をベースとした白いクリームスープであり、ボストンクラムチャウダーとも呼ばれる。,ok
hard_wrong_049,jvs002,1,8,False,1.02029,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_tiny,True,0.957955,fail,mismatch,False,False,0.15094,また、当時のように、5代目をと呼ばれる 使用な目をの中央に配されることも多い。,ok
hard_wrong_050,jvs003,15,20,False,0.97952,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_tiny,False,0.405076,fail,mismatch,False,False,0.21569,一方で、協業と商業で、ゲアネスコーは反映していた。,ok
correct_001,jvs002,1,1,True,0.97778,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_001/ref_jvs001_3471c4df0e,faster_whisper_base,True,1.2289,pass,asr_verified,True,True,0.92,また、当時のように古代妙と呼ばれる 使用な妙王の中央に配されることも多い,ok
correct_002,jvs003,2,2,True,1.26755,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_002.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_002/ref_jvs001_8c1c3bb172,faster_whisper_base,False,0.702599,pass,asr_verified,True,True,0.98214,ニューニングランド風は牛乳をベースとした白いクリームスープであり、ボストンクラムチャウダーとも呼ばれる。,ok
correct_003,jvs002,3,3,True,1.10845,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_003.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_003/ref_jvs001_294466d72d,faster_whisper_base,False,0.657669,pass,asr_verified,True,True,1.0,コンピュータゲームのメーカーや、業界団体などに関連する人物のカテゴリ。,ok
correct_004,jvs003,4,4,True,1.25847,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_004.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_004/ref_jvs001_1dc1b21560,faster_whisper_base,False,0.666385,pass,asr_verified,True,True,0.95,サービスマネージャー導入駅のため、大い町駅から遠隔管理している。,ok
correct_005,jvs002,5,5,True,1.01287,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_005.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_005/ref_jvs001_97b65d9963,faster_whisper_base,False,0.731231,pass,asr_verified,True,True,0.97143,シルバーサーファー収穫事件までに、リチャーズはチームメートともに、国際的にスーパーヒーロー、および、有名人として認知されている。,ok
correct_006,jvs003,6,6,True,1.40517,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_006.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_006/ref_jvs001_87e6a49451,faster_whisper_base,False,0.621702,fail,mismatch,False,False,0.70968,連連ハルト量は、うるてんベルク量に変入された。,ok
correct_007,jvs002,7,7,True,1.04623,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_007.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_007/ref_jvs001_2602299ec5,faster_whisper_base,False,0.645195,pass,asr_verified,True,True,0.96774,時間領域と空間領域で共通する処理手法は、フィルタリングによる入力心合の強化である。,ok
correct_008,jvs003,8,8,True,1.23743,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_008.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_008/ref_jvs001_ee92f46212,faster_whisper_base,False,0.688196,pass,asr_verified,True,True,0.81481,シャンチーの戦業プロは、チームからし払われる給料と、体曲費を主な集入としている。,ok
correct_009,jvs002,9,9,True,1.14054,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_009.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_009/ref_jvs001_c34c5ddc46,faster_whisper_base,False,0.650511,pass,asr_verified,True,True,0.97619,また、ネジメシは、中山王のおさめる、琉球王国との攻撃にも参加した。,ok
correct_010,jvs003,10,10,True,1.39041,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_010.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_010/ref_jvs001_24c391d47a,faster_whisper_base,False,0.655525,pass,asr_verified,True,True,1.0,スマートフォンからフィーチャーフォンまでマルチデバイスに対応。,ok
correct_011,jvs002,11,11,True,1.15819,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_011.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_011/ref_jvs001_178d6ef9ea,faster_whisper_base,False,9.984613,fail,mismatch,False,False,0.47541,軽妙者脚駄な cognition から徐くんを触れる跡りまで幅広い押しを弦力を持つ,ok
correct_012,jvs003,12,12,True,1.3251,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_012.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_012/ref_jvs001_4545d3cb27,faster_whisper_base,False,0.626272,fail,mismatch,False,False,0.66667,構造は構成のタミツアーチで 強脚は石積みである,ok
correct_013,jvs002,13,13,True,1.2103,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_013.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_013/ref_jvs001_708b77439b,faster_whisper_base,False,0.64511,pass,asr_verified,True,True,1.0,そこへオーナーが新しいシェフとして、うでききのひょぬくをまねく。,ok
correct_014,jvs003,14,14,True,1.45246,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_014.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_014/ref_jvs001_1b671a3265,faster_whisper_base,False,0.605683,pass,asr_verified,True,True,0.95652,クインズアベニューアルファに所属している,ok
correct_015,jvs002,15,15,True,1.1013,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_015.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_015/ref_jvs001_5228063f1c,faster_whisper_base,False,0.611296,pass,asr_verified,True,True,0.90909,一方で、業業と商業でリアネスコーは反映していた。,ok
correct_016,jvs003,16,16,True,1.33075,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_016.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_016/ref_jvs001_c43c761ec8,faster_whisper_base,False,0.64847,pass,asr_verified,True,True,0.84615,この、ニューサウスウェルズ代表チームが、ワラビーズの中覚となっていく。,ok
correct_017,jvs002,17,17,True,1.08143,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_017.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_017/ref_jvs001_06de25e250,faster_whisper_base,False,0.649565,pass,asr_verified,True,True,0.97619,ただし、キャンブル遺存症の入院治療を行っている病院は、わずかである。,ok
correct_018,jvs003,18,18,True,1.30926,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_018.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_018/ref_jvs001_cd056e864c,faster_whisper_base,False,0.686277,pass,asr_verified,True,True,0.98113,他のメジャーナディストリビューションに比べ、セキュリティ上の問題の修正が遅い場合もある。,ok
correct_019,jvs002,19,19,True,1.11594,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs002/parallel100/wav24kHz16bit/VOICEACTRESS100_019.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_019/ref_jvs001_efd87f67df,faster_whisper_base,False,0.687486,pass,asr_verified,True,True,0.81818,ベルガートは前のベディゲームウーファーパークには、戦争と断圧の技術者のための記念日が立っている。,ok
correct_020,jvs003,20,20,True,1.31151,/Users/ryukayuiii/Documents/jp_speech_eval_project/JVS/jvs003/parallel100/wav24kHz16bit/VOICEACTRESS100_020.wav,/Users/ryukayuiii/Documents/jp_speech_eval_project/ver1.3/reports/tier0_batch3_reference_cache/VOICEACTRESS100_020/ref_jvs001_0657239bba,faster_whisper_base,False,0.666674,pass,asr_verified,True,True,0.92157,全米パブリシアーズ協会のベストストラテジーゲームオブザイヤーを日本人として住所。,ok
